value,id
PN5-Bardiya-Thakura_Baba_MCP-Ward_5,5000
PN5-Bardiya-Thakura_Baba_MCP-Ward_6,500
PN5-Bardiya-Bansgadhi_MCP-Ward_1,1000
PN5-Bardiya-Bansgadhi_MCP-Ward_2,5000
PN5-Bardiya-Bansgadhi_MCP-Ward_3,2000
PN5-Bardiya-Bansgadhi_MCP-Ward_4,250
PN5-Bardiya-Bansgadhi_MCP-Ward_5,500
PN5-Bardiya-Bansgadhi_MCP-Ward_6,2000
PN5-Bardiya-Bar_Bardiya_MCP-Ward_1,5000
PN5-Bardiya-Bar_Bardiya_MCP-Ward_2,500
PN5-Bardiya-Bar_Bardiya_MCP-Ward_3,5000
PN5-Bardiya-Bar_Bardiya_MCP-Ward_4,2000
PN5-Bardiya-Bar_Bardiya_MCP-Ward_5,250
PN5-Bardiya-Bar_Bardiya_MCP-Ward_6,2000
PN5-Bardiya-Badhaiya_Tal_RM-Ward_1,5000
PN5-Bardiya-Badhaiya_Tal_RM-Ward_2,250
PN5-Bardiya-Badhaiya_Tal_RM-Ward_3,2000
PN5-Bardiya-Badhaiya_Tal_RM-Ward_4,1000
PN5-Bardiya-Badhaiya_Tal_RM-Ward_5,5000
PN5-Bardiya-Badhaiya_Tal_RM-Ward_6,1000
PN5-Bardiya-Geruwa_RM-Ward_1,250
PN5-Bardiya-Geruwa_RM-Ward_2,250
PN5-Bardiya-Geruwa_RM-Ward_3,500
PN5-Bardiya-Geruwa_RM-Ward_4,250
PN5-Bardiya-Geruwa_RM-Ward_5,500
PN5-Bardiya-Geruwa_RM-Ward_6,250
PN5-Dang-Tulsipur_S-MCP-Ward_1,2000
PN5-Dang-Tulsipur_S-MCP-Ward_2,1000
PN5-Dang-Tulsipur_S-MCP-Ward_3,5000
PN5-Dang-Tulsipur_S-MCP-Ward_4,1000
PN5-Dang-Tulsipur_S-MCP-Ward_5,250
PN5-Dang-Tulsipur_S-MCP-Ward_6,250
PN5-Dang-Tulsipur_S-MCP-Ward_7,2000
PN5-Dang-Ghorahi_S-MCP-Ward_1,5000
PN5-Dang-Ghorahi_S-MCP-Ward_2,500
PN5-Dang-Ghorahi_S-MCP-Ward_3,500
PN5-Dang-Ghorahi_S-MCP-Ward_4,250
PN5-Dang-Ghorahi_S-MCP-Ward_5,2000
PN5-Dang-Ghorahi_S-MCP-Ward_6,250
PN5-Dang-Ghorahi_S-MCP-Ward_7,1000
PN5-Dang-Lamahi_MCP-Ward_1,5000
PN5-Dang-Lamahi_MCP-Ward_2,250
PN5-Dang-Lamahi_MCP-Ward_3,250
PN5-Dang-Lamahi_MCP-Ward_4,2000
PN5-Dang-Lamahi_MCP-Ward_5,1000
PN5-Dang-Lamahi_MCP-Ward_6,5000
PN5-Dang-Lamahi_MCP-Ward_7,5000
PN5-Dang-Banglachuli_RM-Ward_1,2000
PN5-Dang-Banglachuli_RM-Ward_2,5000
PN5-Dang-Banglachuli_RM-Ward_3,500
PN5-Dang-Banglachuli_RM-Ward_4,1000
PN5-Dang-Banglachuli_RM-Ward_5,1000
PN5-Dang-Banglachuli_RM-Ward_6,2000
PN5-Dang-Banglachuli_RM-Ward_7,2000
PN5-Dang-Dangi_Sharan_RM-Ward_1,500
PN5-Dang-Dangi_Sharan_RM-Ward_2,1000
PN5-Dang-Dangi_Sharan_RM-Ward_3,2000
PN5-Dang-Dangi_Sharan_RM-Ward_4,250
PN5-Dang-Dangi_Sharan_RM-Ward_5,5000
PN5-Dang-Dangi_Sharan_RM-Ward_6,250
PN5-Dang-Dangi_Sharan_RM-Ward_7,5000
PN5-Dang-Gadhawa_RM-Ward_1,500
PN5-Dang-Gadhawa_RM-Ward_2,2000
PN5-Dang-Gadhawa_RM-Ward_3,5000
PN5-Dang-Gadhawa_RM-Ward_4,250
PN5-Dang-Gadhawa_RM-Ward_5,2000
PN5-Dang-Gadhawa_RM-Ward_6,5000
PN5-Dang-Gadhawa_RM-Ward_7,1000
PN5-Dang-Rajpur_RM-Ward_1,1000
PN5-Dang-Rajpur_RM-Ward_2,5000
PN5-Dang-Rajpur_RM-Ward_3,500
PN5-Dang-Rajpur_RM-Ward_4,2000
PN5-Dang-Rajpur_RM-Ward_5,5000
PN5-Dang-Rajpur_RM-Ward_6,5000
PN5-Dang-Rajpur_RM-Ward_7,2000
PN5-Dang-Rapti_RM-Ward_1,250
PN5-Dang-Rapti_RM-Ward_2,5000
PN5-Dang-Rapti_RM-Ward_3,500
PN5-Dang-Rapti_RM-Ward_4,500
PN5-Dang-Rapti_RM-Ward_5,1000
PN5-Dang-Rapti_RM-Ward_6,5000
PN5-Dang-Rapti_RM-Ward_7,500
PN5-Dang-Shanti_Nagar_RM-Ward_1,250
PN5-Dang-Shanti_Nagar_RM-Ward_2,5000
PN5-Dang-Shanti_Nagar_RM-Ward_3,250
PN5-Dang-Shanti_Nagar_RM-Ward_4,1000
PN5-Dang-Shanti_Nagar_RM-Ward_5,5000
PN5-Dang-Shanti_Nagar_RM-Ward_6,1000
PN5-Dang-Shanti_Nagar_RM-Ward_7,1000
PN5-Dang-Babai_RM-Ward_1,5000
PN5-Dang-Babai_RM-Ward_2,250
PN5-Dang-Babai_RM-Ward_3,500
PN5-Dang-Babai_RM-Ward_4,250
PN5-Dang-Babai_RM-Ward_5,250
PN5-Dang-Babai_RM-Ward_6,5000
PN5-Dang-Babai_RM-Ward_7,1000
PN5-Eastern_Rukum-Musikot_MCP-Ward_1,250
PN5-Eastern_Rukum-Musikot_MCP-Ward_2,500
PN5-Eastern_Rukum-Musikot_MCP-Ward_3,5000
PN5-Eastern_Rukum-Musikot_MCP-Ward_4,5000
PN5-Eastern_Rukum-Musikot_MCP-Ward_5,500
PN5-Eastern_Rukum-Musikot_MCP-Ward_6,1000
PN5-Eastern_Rukum-Musikot_MCP-Ward_7,500
PN5-Eastern_Rukum-Musikot_MCP-Ward_8,500
PN5-Eastern_Rukum-Chaujahari_MCP-Ward_1,1000
PN5-Eastern_Rukum-Chaujahari_MCP-Ward_2,1000
PN5-Eastern_Rukum-Chaujahari_MCP-Ward_3,250
PN5-Eastern_Rukum-Chaujahari_MCP-Ward_4,1000
PN5-Eastern_Rukum-Chaujahari_MCP-Ward_5,500
PN5-Eastern_Rukum-Chaujahari_MCP-Ward_6,500
PN5-Eastern_Rukum-Chaujahari_MCP-Ward_7,5000
PN5-Eastern_Rukum-Chaujahari_MCP-Ward_8,250
PN5-Eastern_Rukum-Aathabiskot_MCP-Ward_1,1000
PN5-Eastern_Rukum-Aathabiskot_MCP-Ward_2,500
PN5-Eastern_Rukum-Aathabiskot_MCP-Ward_3,500
PN5-Eastern_Rukum-Aathabiskot_MCP-Ward_4,1000
PN5-Eastern_Rukum-Aathabiskot_MCP-Ward_5,250
PN5-Eastern_Rukum-Aathabiskot_MCP-Ward_6,250
PN5-Eastern_Rukum-Aathabiskot_MCP-Ward_7,250
PN5-Eastern_Rukum-Aathabiskot_MCP-Ward_8,500
PN5-Eastern_Rukum-Putha_Uttar_Ganga_RM-Ward_1,1000
PN5-Eastern_Rukum-Putha_Uttar_Ganga_RM-Ward_2,5000
PN5-Eastern_Rukum-Putha_Uttar_Ganga_RM-Ward_3,1000
PN5-Eastern_Rukum-Putha_Uttar_Ganga_RM-Ward_4,5000
PN5-Eastern_Rukum-Putha_Uttar_Ganga_RM-Ward_5,250
PN5-Eastern_Rukum-Putha_Uttar_Ganga_RM-Ward_6,5000
PN5-Eastern_Rukum-Putha_Uttar_Ganga_RM-Ward_7,1000
PN5-Eastern_Rukum-Putha_Uttar_Ganga_RM-Ward_8,250
PN5-Eastern_Rukum-Bhume_RM-Ward_1,500
PN5-Eastern_Rukum-Bhume_RM-Ward_2,1000
PN5-Eastern_Rukum-Bhume_RM-Ward_3,1000
PN5-Eastern_Rukum-Bhume_RM-Ward_4,1000
PN5-Eastern_Rukum-Bhume_RM-Ward_5,5000
PN5-Eastern_Rukum-Bhume_RM-Ward_6,250
PN5-Eastern_Rukum-Bhume_RM-Ward_7,500
PN5-Eastern_Rukum-Bhume_RM-Ward_8,5000
PN5-Eastern_Rukum-Sisne_RM-Ward_1,250
PN5-Eastern_Rukum-Sisne_RM-Ward_2,2000
PN5-Eastern_Rukum-Sisne_RM-Ward_3,5000
PN5-Eastern_Rukum-Sisne_RM-Ward_4,5000
PN5-Eastern_Rukum-Sisne_RM-Ward_5,2000
PN5-Eastern_Rukum-Sisne_RM-Ward_6,5000
PN5-Eastern_Rukum-Sisne_RM-Ward_7,500
PN5-Eastern_Rukum-Sisne_RM-Ward_8,1000
PN5-Eastern_Rukum-Barphikot_RM-Ward_1,2000
PN5-Eastern_Rukum-Barphikot_RM-Ward_2,500
PN5-Eastern_Rukum-Barphikot_RM-Ward_3,1000
PN5-Eastern_Rukum-Barphikot_RM-Ward_4,1000
PN5-Eastern_Rukum-Barphikot_RM-Ward_5,2000
PN5-Eastern_Rukum-Barphikot_RM-Ward_6,1000
PN5-Eastern_Rukum-Barphikot_RM-Ward_7,2000
PN5-Eastern_Rukum-Barphikot_RM-Ward_8,1000
PN5-Eastern_Rukum-Triveni_RM-Ward_1,2000
PN5-Eastern_Rukum-Triveni_RM-Ward_2,250
PN5-Eastern_Rukum-Triveni_RM-Ward_3,5000
PN5-Eastern_Rukum-Triveni_RM-Ward_4,500
PN5-Eastern_Rukum-Triveni_RM-Ward_5,2000
PN5-Eastern_Rukum-Triveni_RM-Ward_6,1000
PN5-Eastern_Rukum-Triveni_RM-Ward_7,500
PN5-Eastern_Rukum-Triveni_RM-Ward_8,500
PN5-Eastern_Rukum-Sani_Bheri_RM-Ward_1,1000
PN5-Eastern_Rukum-Sani_Bheri_RM-Ward_2,2000
PN5-Eastern_Rukum-Sani_Bheri_RM-Ward_3,5000
PN5-Eastern_Rukum-Sani_Bheri_RM-Ward_4,1000
PN5-Eastern_Rukum-Sani_Bheri_RM-Ward_5,5000
PN5-Eastern_Rukum-Sani_Bheri_RM-Ward_6,500
PN5-Eastern_Rukum-Sani_Bheri_RM-Ward_7,2000
PN5-Eastern_Rukum-Sani_Bheri_RM-Ward_8,250
PN5-Gulmi-Musikot_MCP-Ward_1,250
PN5-Gulmi-Musikot_MCP-Ward_2,2000
PN5-Gulmi-Musikot_MCP-Ward_3,2000
PN5-Gulmi-Musikot_MCP-Ward_4,250
PN5-Gulmi-Musikot_MCP-Ward_5,5000
PN5-Gulmi-Musikot_MCP-Ward_6,500
PN5-Gulmi-Resunga_MCP-Ward_1,1000
PN5-Gulmi-Resunga_MCP-Ward_2,5000
PN5-Gulmi-Resunga_MCP-Ward_3,5000
PN5-Gulmi-Resunga_MCP-Ward_4,5000
PN5-Gulmi-Resunga_MCP-Ward_5,250
PN5-Gulmi-Resunga_MCP-Ward_6,1000
PN5-Gulmi-Isma_RM-Ward_1,500
PN5-Gulmi-Isma_RM-Ward_2,5000
PN5-Gulmi-Isma_RM-Ward_3,2000
PN5-Gulmi-Isma_RM-Ward_4,250
PN5-Gulmi-Isma_RM-Ward_5,1000
PN5-Gulmi-Isma_RM-Ward_6,500
PN5-Gulmi-Kali_Gandaki_RM-Ward_1,500
PN5-Gulmi-Kali_Gandaki_RM-Ward_2,250
PN5-Gulmi-Kali_Gandaki_RM-Ward_3,2000
PN5-Gulmi-Kali_Gandaki_RM-Ward_4,250
PN5-Gulmi-Kali_Gandaki_RM-Ward_5,500
PN5-Gulmi-Kali_Gandaki_RM-Ward_6,5000
PN5-Gulmi-Gulmi_Durbar_RM-Ward_1,1000
PN5-Gulmi-Gulmi_Durbar_RM-Ward_2,250
PN5-Gulmi-Gulmi_Durbar_RM-Ward_3,5000
PN5-Gulmi-Gulmi_Durbar_RM-Ward_4,250
PN5-Gulmi-Gulmi_Durbar_RM-Ward_5,1000
PN5-Gulmi-Gulmi_Durbar_RM-Ward_6,2000
PN5-Gulmi-Satyawati_RM-Ward_1,500
PN5-Gulmi-Satyawati_RM-Ward_2,1000
PN5-Gulmi-Satyawati_RM-Ward_3,250
PN5-Gulmi-Satyawati_RM-Ward_4,5000
PN5-Gulmi-Satyawati_RM-Ward_5,5000
PN5-Gulmi-Satyawati_RM-Ward_6,1000
PN5-Gulmi-Chandrakot_RM-Ward_1,500
PN5-Gulmi-Chandrakot_RM-Ward_2,500
PN5-Gulmi-Chandrakot_RM-Ward_3,1000
PN5-Gulmi-Chandrakot_RM-Ward_4,5000
PN5-Gulmi-Chandrakot_RM-Ward_5,1000
PN5-Gulmi-Chandrakot_RM-Ward_6,1000
PN5-Gulmi-Dhurkot_RM-Ward_1,5000
PN5-Gulmi-Dhurkot_RM-Ward_2,500
PN5-Gulmi-Dhurkot_RM-Ward_3,2000
PN5-Gulmi-Dhurkot_RM-Ward_4,5000
PN5-Gulmi-Dhurkot_RM-Ward_5,250
PN5-Gulmi-Dhurkot_RM-Ward_6,500
PN5-Gulmi-Madane_RM-Ward_1,2000
PN5-Gulmi-Madane_RM-Ward_2,500
PN5-Gulmi-Madane_RM-Ward_3,5000
PN5-Gulmi-Madane_RM-Ward_4,250
PN5-Gulmi-Madane_RM-Ward_5,2000
PN5-Gulmi-Madane_RM-Ward_6,2000
PN5-Gulmi-Malika_RM-Ward_1,500
PN5-Gulmi-Malika_RM-Ward_2,2000
PN5-Gulmi-Malika_RM-Ward_3,2000
PN5-Gulmi-Malika_RM-Ward_4,1000
PN5-Gulmi-Malika_RM-Ward_5,1000
PN5-Gulmi-Malika_RM-Ward_6,250
PN5-Kapilvastu-Kapilbastu_MCP-Ward_1,5000
PN5-Kapilvastu-Kapilbastu_MCP-Ward_2,5000
PN5-Kapilvastu-Kapilbastu_MCP-Ward_3,5000
PN5-Kapilvastu-Kapilbastu_MCP-Ward_4,5000
PN5-Kapilvastu-Kapilbastu_MCP-Ward_5,250
PN5-Kapilvastu-Kapilbastu_MCP-Ward_6,250
PN5-Kapilvastu-Buddabhumi_MCP-Ward_1,1000
PN5-Kapilvastu-Buddabhumi_MCP-Ward_2,250
PN5-Kapilvastu-Buddabhumi_MCP-Ward_3,2000
PN5-Kapilvastu-Buddabhumi_MCP-Ward_4,500
PN5-Kapilvastu-Buddabhumi_MCP-Ward_5,500
PN5-Kapilvastu-Buddabhumi_MCP-Ward_6,2000
PN5-Kapilvastu-Shivaraj_MCP-Ward_1,5000
PN5-Kapilvastu-Shivaraj_MCP-Ward_2,250
PN5-Kapilvastu-Shivaraj_MCP-Ward_3,250
PN5-Kapilvastu-Shivaraj_MCP-Ward_4,1000
PN5-Kapilvastu-Shivaraj_MCP-Ward_5,2000
PN5-Kapilvastu-Shivaraj_MCP-Ward_6,250
PN5-Kapilvastu-Maharajganj_MCP-Ward_1,2000
PN5-Kapilvastu-Maharajganj_MCP-Ward_2,5000
PN5-Kapilvastu-Maharajganj_MCP-Ward_3,250
PN5-Kapilvastu-Maharajganj_MCP-Ward_4,500
PN5-Kapilvastu-Maharajganj_MCP-Ward_5,2000
PN5-Kapilvastu-Maharajganj_MCP-Ward_6,500
PN5-Kapilvastu-Krishna_Nagar_MCP-Ward_1,250
PN5-Kapilvastu-Krishna_Nagar_MCP-Ward_2,500
PN5-Kapilvastu-Krishna_Nagar_MCP-Ward_3,250
PN5-Kapilvastu-Krishna_Nagar_MCP-Ward_4,5000
PN5-Kapilvastu-Krishna_Nagar_MCP-Ward_5,1000
PN5-Kapilvastu-Krishna_Nagar_MCP-Ward_6,500
PN5-Kapilvastu-Banganga_MCP-Ward_1,1000
PN5-Kapilvastu-Banganga_MCP-Ward_2,2000
PN5-Kapilvastu-Banganga_MCP-Ward_3,5000
PN5-Kapilvastu-Banganga_MCP-Ward_4,5000
PN5-Kapilvastu-Banganga_MCP-Ward_5,2000
PN5-Kapilvastu-Banganga_MCP-Ward_6,500
PN5-Kapilvastu-Mayadevi_RM-Ward_1,500
PN5-Kapilvastu-Mayadevi_RM-Ward_2,250
PN5-Kapilvastu-Mayadevi_RM-Ward_3,500
PN5-Kapilvastu-Mayadevi_RM-Ward_4,2000
PN5-Kapilvastu-Mayadevi_RM-Ward_5,5000
PN5-Kapilvastu-Mayadevi_RM-Ward_6,250
PN5-Kapilvastu-Yashodhara_RM-Ward_1,5000
PN5-Kapilvastu-Yashodhara_RM-Ward_2,250
PN5-Kapilvastu-Yashodhara_RM-Ward_3,250
PN5-Kapilvastu-Yashodhara_RM-Ward_4,500
PN5-Kapilvastu-Yashodhara_RM-Ward_5,250
PN5-Kapilvastu-Yashodhara_RM-Ward_6,5000
PN5-Kapilvastu-Suddodhana_RM-Ward_1,2000
PN5-Kapilvastu-Suddodhana_RM-Ward_2,5000
PN5-Kapilvastu-Suddodhana_RM-Ward_3,5000
PN5-Kapilvastu-Suddodhana_RM-Ward_4,5000
PN5-Kapilvastu-Suddodhana_RM-Ward_5,500
PN5-Kapilvastu-Suddodhana_RM-Ward_6,500
PN5-Kapilvastu-Bijay_Nagar_RM-Ward_1,5000
PN5-Kapilvastu-Bijay_Nagar_RM-Ward_2,250
PN5-Kapilvastu-Bijay_Nagar_RM-Ward_3,2000
PN5-Kapilvastu-Bijay_Nagar_RM-Ward_4,250
PN5-Kapilvastu-Bijay_Nagar_RM-Ward_5,2000
PN5-Kapilvastu-Bijay_Nagar_RM-Ward_6,500
PN5-Palpa-Rampur_MCP-Ward_1,250
PN5-Palpa-Rampur_MCP-Ward_2,2000
PN5-Palpa-Rampur_MCP-Ward_3,5000
PN5-Palpa-Rampur_MCP-Ward_4,1000
PN5-Palpa-Rampur_MCP-Ward_5,1000
PN5-Palpa-Tansen_MCP-Ward_1,2000
PN5-Palpa-Tansen_MCP-Ward_2,1000
PN5-Palpa-Tansen_MCP-Ward_3,2000
PN5-Palpa-Tansen_MCP-Ward_4,250
PN5-Palpa-Tansen_MCP-Ward_5,500
PN5-Palpa-Nisdi_RM-Ward_1,5000
PN5-Palpa-Nisdi_RM-Ward_2,5000
PN5-Palpa-Nisdi_RM-Ward_3,2000
PN5-Palpa-Nisdi_RM-Ward_4,5000
PN5-Palpa-Nisdi_RM-Ward_5,500
PN5-Palpa-Purba_Khola_RM-Ward_1,5000
PN5-Palpa-Purba_Khola_RM-Ward_2,500
PN5-Palpa-Purba_Khola_RM-Ward_3,1000
PN5-Palpa-Purba_Khola_RM-Ward_4,5000
PN5-Palpa-Purba_Khola_RM-Ward_5,250
PN5-Palpa-Rambha_RM-Ward_1,1000
PN5-Palpa-Rambha_RM-Ward_2,1000
PN5-Palpa-Rambha_RM-Ward_3,1000
PN5-Palpa-Rambha_RM-Ward_4,500
PN5-Palpa-Rambha_RM-Ward_5,250
PN5-Palpa-Matha_Gadhi_RM-Ward_1,500
PN5-Palpa-Matha_Gadhi_RM-Ward_2,5000
PN5-Palpa-Matha_Gadhi_RM-Ward_3,1000
PN5-Palpa-Matha_Gadhi_RM-Ward_4,2000
PN5-Palpa-Matha_Gadhi_RM-Ward_5,500
PN5-Palpa-Tinau_RM-Ward_1,1000
PN5-Palpa-Tinau_RM-Ward_2,2000
PN5-Palpa-Tinau_RM-Ward_3,250
PN5-Palpa-Tinau_RM-Ward_4,5000
PN5-Palpa-Tinau_RM-Ward_5,1000
PN5-Palpa-Bagnaskali_RM-Ward_1,250
PN5-Palpa-Bagnaskali_RM-Ward_2,500
PN5-Palpa-Bagnaskali_RM-Ward_3,5000
PN5-Palpa-Bagnaskali_RM-Ward_4,250
PN5-Palpa-Bagnaskali_RM-Ward_5,500
PN5-Palpa-Ribdikot_RM-Ward_1,500
PN5-Palpa-Ribdikot_RM-Ward_2,2000
PN5-Palpa-Ribdikot_RM-Ward_3,250
PN5-Palpa-Ribdikot_RM-Ward_4,2000
PN5-Palpa-Ribdikot_RM-Ward_5,5000
PN5-Palpa-Raina_Devi_Chhahara_RM-Ward_1,2000
PN5-Palpa-Raina_Devi_Chhahara_RM-Ward_2,1000
PN5-Palpa-Raina_Devi_Chhahara_RM-Ward_3,250
PN5-Palpa-Raina_Devi_Chhahara_RM-Ward_4,250
PN5-Palpa-Raina_Devi_Chhahara_RM-Ward_5,250
PN5-Pyuthan-Pyuthan_MCP-Ward_1,1000
PN5-Pyuthan-Pyuthan_MCP-Ward_2,5000
PN5-Pyuthan-Pyuthan_MCP-Ward_3,1000
PN5-Pyuthan-Pyuthan_MCP-Ward_4,250
PN5-Pyuthan-Pyuthan_MCP-Ward_5,1000
PN5-Pyuthan-Swargadeari_MCP-Ward_1,500
PN5-Pyuthan-Swargadeari_MCP-Ward_2,250
PN5-Pyuthan-Swargadeari_MCP-Ward_3,1000
PN5-Pyuthan-Swargadeari_MCP-Ward_4,2000
PN5-Pyuthan-Swargadeari_MCP-Ward_5,5000
PN5-Pyuthan-Gaumukhi_RM-Ward_1,5000
PN5-Pyuthan-Gaumukhi_RM-Ward_2,250
PN5-Pyuthan-Gaumukhi_RM-Ward_3,250
PN5-Pyuthan-Gaumukhi_RM-Ward_4,5000
PN5-Pyuthan-Gaumukhi_RM-Ward_5,5000
PN5-Pyuthan-Mandavi_RM-Ward_1,250
PN5-Pyuthan-Mandavi_RM-Ward_2,1000
PN5-Pyuthan-Mandavi_RM-Ward_3,2000
PN5-Pyuthan-Mandavi_RM-Ward_4,2000
PN5-Pyuthan-Mandavi_RM-Ward_5,250
PN5-Pyuthan-Sarumarani_RM-Ward_1,5000
PN5-Pyuthan-Sarumarani_RM-Ward_2,250
PN5-Pyuthan-Sarumarani_RM-Ward_3,250
PN5-Pyuthan-Sarumarani_RM-Ward_4,1000
PN5-Pyuthan-Sarumarani_RM-Ward_5,5000
PN5-Pyuthan-Mallarani_RM-Ward_1,5000
PN5-Pyuthan-Mallarani_RM-Ward_2,250
PN5-Pyuthan-Mallarani_RM-Ward_3,5000
PN5-Pyuthan-Mallarani_RM-Ward_4,5000
PN5-Pyuthan-Mallarani_RM-Ward_5,250
PN5-Pyuthan-Nau_Bahini_RM-Ward_1,250
PN5-Pyuthan-Nau_Bahini_RM-Ward_2,1000
PN5-Pyuthan-Nau_Bahini_RM-Ward_3,500
PN5-Pyuthan-Nau_Bahini_RM-Ward_4,5000
PN5-Pyuthan-Nau_Bahini_RM-Ward_5,2000
PN5-Pyuthan-Jhimmaruk_RM-Ward_1,500
PN5-Pyuthan-Jhimmaruk_RM-Ward_2,500
PN5-Pyuthan-Jhimmaruk_RM-Ward_3,2000
PN5-Pyuthan-Jhimmaruk_RM-Ward_4,250
PN5-Pyuthan-Jhimmaruk_RM-Ward_5,500
PN5-Pyuthan-Eairabati_RM-Ward_1,5000
PN5-Pyuthan-Eairabati_RM-Ward_2,5000
PN5-Pyuthan-Eairabati_RM-Ward_3,2000
PN5-Pyuthan-Eairabati_RM-Ward_4,1000
PN5-Pyuthan-Eairabati_RM-Ward_5,250
PN5-Rolpa-Rolpa_MCP-Ward_1,2000
PN5-Rolpa-Rolpa_MCP-Ward_2,500
PN5-Rolpa-Rolpa_MCP-Ward_3,250
PN5-Rolpa-Rolpa_MCP-Ward_4,1000
PN5-Rolpa-Rolpa_MCP-Ward_5,250
PN5-Rolpa-Triveni_RM-Ward_1,5000
PN5-Rolpa-Triveni_RM-Ward_2,500
PN5-Rolpa-Triveni_RM-Ward_3,5000
PN5-Rolpa-Triveni_RM-Ward_4,250
PN5-Rolpa-Triveni_RM-Ward_5,2000
PN5-Rolpa-Dui_Kholi_RM-Ward_1,250
PN5-Rolpa-Dui_Kholi_RM-Ward_2,500
PN5-Rolpa-Dui_Kholi_RM-Ward_3,2000
PN5-Rolpa-Dui_Kholi_RM-Ward_4,1000
PN5-Rolpa-Dui_Kholi_RM-Ward_5,250
PN5-Rolpa-Madi_RM-Ward_1,500
PN5-Rolpa-Madi_RM-Ward_2,500
PN5-Rolpa-Madi_RM-Ward_3,1000
PN5-Rolpa-Madi_RM-Ward_4,500
PN5-Rolpa-Madi_RM-Ward_5,250
PN5-Rolpa-Runti_Gadhi_RM-Ward_1,2000
PN5-Rolpa-Runti_Gadhi_RM-Ward_2,1000
PN5-Rolpa-Runti_Gadhi_RM-Ward_3,250
PN5-Rolpa-Runti_Gadhi_RM-Ward_4,250
PN5-Rolpa-Runti_Gadhi_RM-Ward_5,500
PN5-Rolpa-Lungri_RM-Ward_1,250
PN5-Rolpa-Lungri_RM-Ward_2,5000
PN5-Rolpa-Lungri_RM-Ward_3,2000
PN5-Rolpa-Lungri_RM-Ward_4,250
PN5-Rolpa-Lungri_RM-Ward_5,250
PN5-Rolpa-Sukidaha_RM-Ward_1,1000
PN5-Rolpa-Sukidaha_RM-Ward_2,2000
PN5-Rolpa-Sukidaha_RM-Ward_3,1000
PN5-Rolpa-Sukidaha_RM-Ward_4,2000
PN5-Rolpa-Sukidaha_RM-Ward_5,250
PN5-Rolpa-Sunchhahari_RM-Ward_1,2000
PN5-Rolpa-Sunchhahari_RM-Ward_2,2000
PN5-Rolpa-Sunchhahari_RM-Ward_3,5000
PN5-Rolpa-Sunchhahari_RM-Ward_4,500
PN5-Rolpa-Sunchhahari_RM-Ward_5,250
PN5-Rolpa-Subarnawati_RM-Ward_1,2000
PN5-Rolpa-Subarnawati_RM-Ward_2,2000
PN5-Rolpa-Subarnawati_RM-Ward_3,1000
PN5-Rolpa-Subarnawati_RM-Ward_4,2000
PN5-Rolpa-Subarnawati_RM-Ward_5,500
PN5-Rolpa-Thawang_RM-Ward_1,250
PN5-Rolpa-Thawang_RM-Ward_2,1000
PN5-Rolpa-Thawang_RM-Ward_3,500
PN5-Rolpa-Thawang_RM-Ward_4,1000
PN5-Rolpa-Thawang_RM-Ward_5,2000
PN5-Rupandehi-Butwal_S-MCP-Ward_1,250
PN5-Rupandehi-Butwal_S-MCP-Ward_2,250
PN5-Rupandehi-Butwal_S-MCP-Ward_3,1000
PN5-Rupandehi-Butwal_S-MCP-Ward_4,5000
PN5-Rupandehi-Butwal_S-MCP-Ward_5,2000
PN5-Rupandehi-Devdaha_MCP-Ward_1,1000
PN5-Rupandehi-Devdaha_MCP-Ward_2,5000
PN5-Rupandehi-Devdaha_MCP-Ward_3,500
PN5-Rupandehi-Devdaha_MCP-Ward_4,2000
PN5-Rupandehi-Devdaha_MCP-Ward_5,5000
PN5-Rupandehi-Lumbini_Sanskritik_MCP-Ward_1,250
PN5-Rupandehi-Lumbini_Sanskritik_MCP-Ward_2,2000
PN5-Rupandehi-Lumbini_Sanskritik_MCP-Ward_3,2000
PN5-Rupandehi-Lumbini_Sanskritik_MCP-Ward_4,250
PN5-Rupandehi-Lumbini_Sanskritik_MCP-Ward_5,2000
PN5-Rupandehi-Siddharthanagar_MCP-Ward_1,1000
PN5-Rupandehi-Siddharthanagar_MCP-Ward_2,500
PN5-Rupandehi-Siddharthanagar_MCP-Ward_3,2000
PN5-Rupandehi-Siddharthanagar_MCP-Ward_4,250
PN5-Rupandehi-Siddharthanagar_MCP-Ward_5,5000
PN5-Rupandehi-Saina_Maina_MCP-Ward_1,5000
PN5-Rupandehi-Saina_Maina_MCP-Ward_2,500
PN5-Rupandehi-Saina_Maina_MCP-Ward_3,5000
PN5-Rupandehi-Saina_Maina_MCP-Ward_4,1000
PN5-Rupandehi-Saina_Maina_MCP-Ward_5,500
PN5-Rupandehi-Tilottama_MCP-Ward_1,500
PN5-Rupandehi-Tilottama_MCP-Ward_2,1000
PN5-Rupandehi-Tilottama_MCP-Ward_3,250
PN5-Rupandehi-Tilottama_MCP-Ward_4,250
PN5-Rupandehi-Tilottama_MCP-Ward_5,250
PN5-Rupandehi-Gaidahawa_RM-Ward_1,250
PN5-Rupandehi-Gaidahawa_RM-Ward_2,2000
PN5-Rupandehi-Gaidahawa_RM-Ward_3,500
PN5-Rupandehi-Gaidahawa_RM-Ward_4,250
PN5-Rupandehi-Gaidahawa_RM-Ward_5,1000
PN5-Rupandehi-Kanchan_RM-Ward_1,1000
